"TRIP_ID","CALL_TYPE","ORIGIN_CALL","ORIGIN_STAND","TAXI_ID","TIMESTAMP","DAY_TYPE","MISSING_DATA","POLYLINE"
"T29","B",NA,"21","20000617","1408038439","A","False","[[-8.628777,41.160978],[-8.628741,41.160969],[-8.62875,41.16096],[-8.628777,41.160906],[-8.628489,41.160519],[-8.628903,41.159178],[-8.629821,41.158692],[-8.630334,41.157828],[-8.62974,41.157072],[-8.62875,41.156946],[-8.628066,41.156226],[-8.627832,41.155947],[-8.6274,41.155407],[-8.627247,41.155236],[-8.627256,41.155236],[-8.627229,41.155245],[-8.626923,41.154624],[-8.626518,41.153634],[-8.626392,41.153166],[-8.626401,41.153166],[-8.62641,41.153157],[-8.626158,41.152392],[-8.625897,41.151087],[-8.625924,41.150727],[-8.625618,41.14944],[-8.625024,41.14845],[-8.623305,41.147901],[-8.622981,41.147874],[-8.62263,41.147784],[-8.621415,41.147469],[-8.620398,41.147163],[-8.62038,41.146542],[-8.620389,41.14638],[-8.62038,41.146317],[-8.619795,41.146092],[-8.61777,41.146344],[-8.617455,41.145273],[-8.616951,41.144823],[-8.615763,41.145399],[-8.614539,41.145858],[-8.614359,41.145912],[-8.614107,41.146011],[-8.614035,41.146056],[-8.613765,41.146083],[-8.613738,41.146101],[-8.613594,41.146029],[-8.613567,41.145867],[-8.612829,41.145993],[-8.61255,41.146065],[-8.612316,41.146038],[-8.61138,41.14611]]"
"T30","B",NA,"15","20000288","1408038605","A","False","[[-8.58573,41.148513],[-8.585748,41.148846],[-8.586198,41.149044],[-8.586234,41.1489],[-8.586063,41.148729],[-8.586171,41.148189],[-8.586864,41.147568],[-8.587125,41.147289],[-8.58591,41.146947],[-8.584317,41.146461],[-8.583255,41.145453],[-8.581869,41.144742],[-8.579835,41.145345],[-8.57952,41.145723],[-8.579439,41.145894],[-8.57889,41.146056],[-8.57997,41.146695],[-8.57943,41.148198],[-8.578728,41.1498],[-8.579223,41.151249],[-8.580312,41.152284],[-8.581446,41.15322],[-8.582562,41.154633],[-8.582922,41.15556],[-8.582985,41.156172],[-8.582967,41.156757],[-8.582913,41.157162],[-8.582805,41.15754],[-8.582679,41.157918],[-8.582544,41.158287],[-8.582274,41.158926],[-8.582022,41.159682],[-8.581743,41.160348],[-8.581617,41.160609],[-8.581509,41.160915],[-8.581347,41.161329],[-8.581194,41.161788],[-8.581158,41.161923],[-8.581095,41.162238],[-8.581104,41.162382]]"
"T31","B",NA,"15","20000268","1408038529","A","False","[[-8.585658,41.148585],[-8.58573,41.148756],[-8.585721,41.148954],[-8.586063,41.148981],[-8.586153,41.148801],[-8.58618,41.148306],[-8.586567,41.147703],[-8.587161,41.147379],[-8.585829,41.146866],[-8.583786,41.145831],[-8.58222,41.144796],[-8.579862,41.145327],[-8.579664,41.145534],[-8.579619,41.145606],[-8.579349,41.145885],[-8.579727,41.146497],[-8.579583,41.148009],[-8.578746,41.150214],[-8.579745,41.151807],[-8.581158,41.152941],[-8.581761,41.153472],[-8.582067,41.153805],[-8.582256,41.154075],[-8.582391,41.154246],[-8.58267,41.154759],[-8.582886,41.155344],[-8.582958,41.155641],[-8.58303,41.156298],[-8.583039,41.156775],[-8.583012,41.156991],[-8.583003,41.157063],[-8.582859,41.157603],[-8.582796,41.15781],[-8.582598,41.158359],[-8.58249,41.15862],[-8.58231,41.159052],[-8.582094,41.159592],[-8.581779,41.160339],[-8.581644,41.160672],[-8.581383,41.161329],[-8.581113,41.162022],[-8.581077,41.162319],[-8.581068,41.162589],[-8.581068,41.162706],[-8.581212,41.163174]]"
"T32","B",NA,"57","20000495","1408038808","A","False","[[-8.610939,41.145642],[-8.610957,41.14566],[-8.61084,41.145903],[-8.610723,41.14602],[-8.610219,41.146362],[-8.609958,41.146542],[-8.60967,41.146695],[-8.609346,41.146767],[-8.608851,41.147136],[-8.60886,41.147199],[-8.60886,41.147199],[-8.609013,41.147433],[-8.609589,41.147676],[-8.61066,41.147856],[-8.610714,41.147802],[-8.610777,41.147694],[-8.610903,41.148297],[-8.610687,41.148864],[-8.610642,41.148909],[-8.610291,41.149557],[-8.610147,41.150511],[-8.60985,41.15097],[-8.609769,41.151843],[-8.610021,41.15304],[-8.609832,41.154282],[-8.609805,41.155146],[-8.609814,41.1552]]"
"T33","C",NA,NA,"20000328","1408038614","A","False","[[-8.606484,41.149944],[-8.607114,41.150133],[-8.606808,41.150961],[-8.60607,41.152239],[-8.605656,41.152896],[-8.60553,41.153166],[-8.606169,41.153535],[-8.608104,41.15358],[-8.610219,41.153598],[-8.61192,41.153625],[-8.612091,41.153922],[-8.612298,41.155146],[-8.612919,41.155173],[-8.612964,41.155137],[-8.613648,41.155398],[-8.615808,41.155794],[-8.617887,41.156127],[-8.619759,41.156496],[-8.62164,41.156829],[-8.623557,41.157243],[-8.625564,41.157576],[-8.627409,41.157846],[-8.627607,41.157846],[-8.627643,41.157801],[-8.627661,41.157783],[-8.628003,41.157999],[-8.627967,41.158206],[-8.628867,41.15898],[-8.628687,41.159664],[-8.628606,41.159997],[-8.628219,41.161239],[-8.627832,41.162409],[-8.627616,41.16312],[-8.62758,41.16321],[-8.627589,41.163201],[-8.62758,41.163201],[-8.627418,41.163741],[-8.627202,41.164758]]"
"T34","C",NA,NA,"20000129","1408039193","A","False","[[-8.567478,41.174568]]"
"T35","C",NA,NA,"20000434","1408038465","A","False","[[-8.579853,41.161869],[-8.580762,41.162211],[-8.580051,41.163408],[-8.578512,41.164839],[-8.578134,41.16501],[-8.577162,41.16564],[-8.578206,41.165298],[-8.578953,41.164686],[-8.579907,41.164092],[-8.581329,41.164407],[-8.58222,41.163363],[-8.58132,41.162121],[-8.582112,41.16006],[-8.583147,41.157261],[-8.582643,41.154219],[-8.580096,41.151663],[-8.580141,41.149548],[-8.581266,41.147343],[-8.579538,41.146209],[-8.578458,41.145336],[-8.578098,41.144616],[-8.579664,41.144013],[-8.581842,41.143761],[-8.584371,41.143626],[-8.586549,41.143248],[-8.587854,41.141916],[-8.589726,41.14053],[-8.592174,41.140098],[-8.595036,41.139963],[-8.597574,41.140989],[-8.60085,41.142087],[-8.603811,41.141817],[-8.606277,41.141619],[-8.60886,41.141025],[-8.609481,41.140872],[-8.610804,41.141268],[-8.613513,41.141448],[-8.614233,41.141205],[-8.614503,41.141871],[-8.614449,41.142024],[-8.614413,41.14215],[-8.61435,41.142375],[-8.614341,41.142816],[-8.615223,41.142825],[-8.61615,41.142708],[-8.617095,41.142744],[-8.617464,41.143473],[-8.617095,41.143959]]"
"T36","C",NA,NA,"20000381","1408036826","A","False","[[-8.689203,41.173407],[-8.68842,41.172993],[-8.688753,41.173947],[-8.688825,41.174739],[-8.688663,41.174712],[-8.688366,41.174775],[-8.686962,41.174793],[-8.686818,41.17365],[-8.687745,41.173551],[-8.688222,41.173569],[-8.689149,41.173569],[-8.688384,41.173047],[-8.686557,41.173461],[-8.684352,41.173578],[-8.682201,41.172768],[-8.681886,41.172588],[-8.681895,41.172588],[-8.681688,41.172489],[-8.680104,41.171787],[-8.677422,41.171634],[-8.675109,41.17212],[-8.674641,41.172489],[-8.673093,41.17365],[-8.671167,41.175009],[-8.670753,41.175702],[-8.668944,41.17653],[-8.667432,41.178132],[-8.665416,41.179203],[-8.663526,41.178582],[-8.663229,41.178159],[-8.663256,41.178141],[-8.662806,41.177673],[-8.662329,41.177088],[-8.661951,41.176827],[-8.66196,41.176836],[-8.661753,41.1768],[-8.661456,41.176791],[-8.66133,41.176818],[-8.660925,41.176863],[-8.659719,41.177034],[-8.658585,41.177187],[-8.65854,41.177196],[-8.658324,41.177241],[-8.658144,41.177259],[-8.657874,41.177304],[-8.657379,41.177007],[-8.656686,41.175999],[-8.656047,41.174937],[-8.655354,41.173767],[-8.65485,41.172885],[-8.654409,41.172264],[-8.653167,41.17149],[-8.652114,41.170842],[-8.651997,41.17086],[-8.651502,41.171247],[-8.650611,41.171364],[-8.649252,41.170203],[-8.648442,41.17032],[-8.647416,41.170293],[-8.646075,41.169312],[-8.645328,41.169537],[-8.645337,41.169546],[-8.645283,41.169528],[-8.644527,41.168961],[-8.643618,41.167215],[-8.642394,41.166153],[-8.64144,41.166252],[-8.640549,41.166612],[-8.640405,41.167782],[-8.640063,41.168511],[-8.638335,41.169834],[-8.635779,41.171112],[-8.631999,41.171967],[-8.62812,41.172786],[-8.62416,41.173245],[-8.61957,41.173695],[-8.614971,41.174244],[-8.611596,41.174388],[-8.608446,41.173497],[-8.606331,41.171715],[-8.605971,41.17149],[-8.605953,41.171472],[-8.605962,41.171472],[-8.605845,41.171355],[-8.606565,41.17059],[-8.606007,41.169636],[-8.603901,41.170005],[-8.603541,41.169078],[-8.603523,41.168232],[-8.603478,41.167584],[-8.603541,41.167431],[-8.603343,41.166549],[-8.602776,41.165559],[-8.602074,41.164434],[-8.601786,41.164011],[-8.601174,41.164137],[-8.600301,41.163858],[-8.599644,41.163264],[-8.59968,41.163228],[-8.599698,41.163228],[-8.599653,41.163174],[-8.599644,41.163183],[-8.599671,41.163183],[-8.599671,41.163192],[-8.599698,41.163192],[-8.599689,41.163192],[-8.599671,41.163201],[-8.599653,41.163201],[-8.599635,41.16321],[-8.599635,41.163228],[-8.599635,41.163228],[-8.599626,41.163228],[-8.599617,41.163237],[-8.599617,41.163237],[-8.599626,41.163228],[-8.599635,41.163228],[-8.599635,41.163228],[-8.599626,41.163219],[-8.599617,41.163228],[-8.599617,41.163219],[-8.599617,41.16321],[-8.599626,41.163201],[-8.599626,41.163201],[-8.599635,41.163192],[-8.599626,41.16321],[-8.599626,41.163201],[-8.599626,41.16321],[-8.599617,41.16321],[-8.599626,41.163201],[-8.599617,41.163201],[-8.599599,41.16321],[-8.599608,41.163201],[-8.599608,41.163192],[-8.599599,41.163201],[-8.599617,41.163192],[-8.599617,41.163183],[-8.599617,41.163183],[-8.599635,41.163228],[-8.599626,41.163282],[-8.599626,41.163273],[-8.599626,41.163237],[-8.599626,41.163246],[-8.599608,41.163201],[-8.59995,41.162364],[-8.600229,41.161644],[-8.600544,41.160861],[-8.600976,41.159718],[-8.600985,41.159619],[-8.601192,41.158827],[-8.601966,41.157288],[-8.602722,41.155353],[-8.602965,41.154714],[-8.602956,41.154732],[-8.602956,41.154732],[-8.602974,41.154714],[-8.603793,41.154723],[-8.604504,41.154822]]"
"T37","A","2002",NA,"20000159","1408038095","A","False","[[-8.640594,41.160105],[-8.640648,41.160033],[-8.640765,41.159871],[-8.640576,41.160096],[-8.640576,41.160051],[-8.640621,41.159925],[-8.640675,41.159835],[-8.640729,41.159736],[-8.640936,41.159817],[-8.641449,41.160069],[-8.641557,41.160384],[-8.640738,41.16123],[-8.639631,41.162256],[-8.638974,41.162796],[-8.637615,41.163615],[-8.637174,41.16384],[-8.637192,41.163831],[-8.637201,41.163822],[-8.63685,41.164029],[-8.636661,41.164155],[-8.636616,41.164137],[-8.636589,41.164119],[-8.636598,41.16411],[-8.636553,41.164137],[-8.637363,41.164614],[-8.639541,41.165118],[-8.641575,41.166747],[-8.643987,41.1687],[-8.646705,41.170959],[-8.64963,41.173335],[-8.652384,41.175585],[-8.655021,41.177709],[-8.656407,41.178906],[-8.657019,41.179311],[-8.658567,41.180589],[-8.660736,41.182335],[-8.663004,41.184216],[-8.665002,41.185845],[-8.667432,41.187762],[-8.669799,41.189211],[-8.668557,41.189013],[-8.670168,41.187186],[-8.673489,41.186574],[-8.675811,41.184207],[-8.678142,41.181759],[-8.680509,41.180778],[-8.681769,41.180733],[-8.682381,41.180832],[-8.683704,41.180607],[-8.685423,41.180472],[-8.686926,41.180355],[-8.68743,41.180301],[-8.688546,41.180247],[-8.688591,41.180211],[-8.689122,41.180166],[-8.689617,41.180166],[-8.690643,41.180175],[-8.691354,41.180823],[-8.692101,41.181579],[-8.692992,41.181246],[-8.692524,41.180598],[-8.692389,41.180373],[-8.692434,41.180355],[-8.69247,41.180337],[-8.692461,41.180346],[-8.692452,41.180355],[-8.692425,41.180355],[-8.692434,41.180346],[-8.692452,41.180346],[-8.692461,41.180355]]"
"T38","B",NA,"60","20000048","1408038796","A","False","[[-8.609634,41.151267],[-8.609652,41.151276],[-8.609841,41.151753],[-8.610183,41.151789],[-8.610867,41.150583],[-8.611263,41.149422],[-8.611308,41.14935],[-8.611794,41.149062],[-8.612118,41.148567],[-8.612154,41.148549],[-8.61246,41.148099],[-8.621829,41.14755],[-8.623665,41.148054],[-8.624988,41.148576],[-8.625636,41.149692],[-8.625924,41.151096],[-8.626113,41.152329],[-8.626824,41.152509],[-8.628813,41.152572],[-8.630352,41.152626],[-8.630379,41.152599],[-8.631756,41.152761],[-8.632143,41.153616],[-8.630982,41.154624]]"
"T39","B",NA,"15","20000008","1408039102","A","False","[[-8.585694,41.148567],[-8.585739,41.148648],[-8.585748,41.148747],[-8.585847,41.148963],[-8.58591,41.148972],[-8.586315,41.148882],[-8.586135,41.14836]]"
"T40","B",NA,"34","20000285","1408038865","A","False","[[-8.615529,41.140692],[-8.615286,41.140818],[-8.61507,41.140881],[-8.614638,41.140989],[-8.614071,41.141187],[-8.61354,41.141439],[-8.610723,41.141043],[-8.610219,41.140917],[-8.609409,41.140845],[-8.60805,41.141169],[-8.606646,41.141529],[-8.607249,41.141394],[-8.609472,41.140899],[-8.610021,41.140962],[-8.610975,41.141394],[-8.613504,41.141439],[-8.614404,41.141142],[-8.614746,41.141052],[-8.615106,41.140926],[-8.615367,41.140809],[-8.616168,41.140539]]"
"T41","B",NA,"38","20000546","1408038486","A","False","[[-8.604135,41.16114],[-8.604162,41.161113],[-8.604072,41.161311],[-8.604036,41.161383],[-8.603955,41.161491],[-8.603973,41.161464],[-8.60409,41.161338],[-8.604081,41.161365],[-8.604009,41.161464],[-8.604018,41.161446],[-8.604144,41.161761],[-8.604981,41.16195],[-8.605152,41.161833],[-8.60535,41.162004],[-8.606439,41.162148],[-8.606655,41.162202],[-8.606682,41.162913],[-8.60625,41.164137],[-8.606421,41.164704],[-8.606448,41.166018],[-8.606457,41.167557],[-8.60607,41.169429],[-8.605044,41.170779],[-8.605053,41.170779],[-8.605008,41.170797],[-8.60445,41.171463],[-8.605116,41.172957],[-8.605728,41.173533],[-8.604,41.173668],[-8.601534,41.17374],[-8.600076,41.174442],[-8.600067,41.17446],[-8.599806,41.174766],[-8.599986,41.176449],[-8.59905,41.178312],[-8.600067,41.178807],[-8.602515,41.179482],[-8.603451,41.179968],[-8.603262,41.180661],[-8.603658,41.180328],[-8.604,41.180184],[-8.604189,41.180274],[-8.604144,41.180319],[-8.604126,41.180337],[-8.604117,41.180346],[-8.604279,41.180418],[-8.60463,41.180427],[-8.604405,41.180346]]"
"T42","C",NA,NA,"20000353","1408039100","A","False","[[-8.584029,41.169852],[-8.584029,41.169852],[-8.58393,41.170059],[-8.583876,41.170104],[-8.583822,41.170131],[-8.584065,41.169942],[-8.585568,41.170347]]"
"T43","C",NA,NA,"20000569","1408038600","A","False","[[-8.597817,41.162517],[-8.598006,41.161725],[-8.598915,41.161419],[-8.600112,41.161455],[-8.600517,41.160591],[-8.600886,41.159898],[-8.600904,41.15988],[-8.600985,41.1597],[-8.601228,41.15889],[-8.601705,41.157756],[-8.602353,41.15628],[-8.602758,41.155083],[-8.602875,41.154921],[-8.60292,41.154885],[-8.602929,41.154867],[-8.603127,41.154633],[-8.604099,41.154786],[-8.604324,41.154786],[-8.604567,41.154804],[-8.604657,41.15421],[-8.605278,41.153697],[-8.607249,41.153625],[-8.609103,41.153742],[-8.609382,41.153688],[-8.609814,41.153283],[-8.610057,41.152041],[-8.610633,41.151033],[-8.610858,41.150637],[-8.611659,41.150493],[-8.612919,41.150061],[-8.613549,41.15007],[-8.614017,41.149728],[-8.614143,41.149188],[-8.614296,41.148576],[-8.614215,41.147739],[-8.613396,41.147235],[-8.613729,41.145966],[-8.613693,41.145894],[-8.613621,41.145903],[-8.613495,41.14593]]"
"T44","B",NA,"9","20000384","1408038310","A","False","[[-8.606502,41.144643],[-8.606475,41.144688],[-8.606493,41.144688],[-8.606502,41.144697],[-8.60652,41.144697],[-8.606502,41.144688],[-8.606799,41.144805],[-8.607249,41.145237],[-8.607402,41.145507],[-8.607231,41.145795],[-8.607213,41.145795],[-8.607096,41.145885],[-8.607033,41.146137],[-8.607015,41.146353],[-8.607015,41.146524],[-8.606979,41.146677],[-8.606925,41.146812],[-8.606889,41.146821],[-8.606889,41.146848],[-8.60688,41.146866],[-8.606853,41.146911],[-8.607006,41.147127],[-8.60796,41.147415],[-8.608113,41.147397],[-8.608194,41.147406],[-8.609166,41.147757],[-8.610309,41.147973],[-8.610381,41.147919],[-8.610885,41.14827],[-8.610768,41.148603],[-8.610651,41.148864],[-8.610273,41.149899],[-8.610327,41.150421],[-8.610291,41.150412],[-8.610228,41.150556],[-8.609769,41.15115],[-8.609499,41.15151],[-8.609904,41.151924],[-8.610021,41.153004],[-8.610012,41.153877],[-8.609409,41.155281],[-8.609373,41.156775],[-8.609337,41.157108],[-8.608905,41.158377],[-8.608014,41.160231],[-8.606394,41.164074],[-8.606322,41.164137],[-8.606376,41.165253],[-8.606484,41.166666],[-8.606466,41.168394],[-8.605368,41.170212],[-8.603217,41.171337],[-8.599239,41.171148],[-8.596431,41.170905],[-8.594982,41.172507],[-8.593749,41.175351],[-8.593209,41.178483],[-8.593137,41.182524],[-8.594487,41.186952]]"
"T45","B",NA,"30","20000653","1408038968","A","False","[[-8.627193,41.152005],[-8.627202,41.152014],[-8.626401,41.152221],[-8.625852,41.15142],[-8.625969,41.150727],[-8.625942,41.150574],[-8.625618,41.149152],[-8.625591,41.148909],[-8.6256,41.1489],[-8.624916,41.148333],[-8.623026,41.147739],[-8.622297,41.147595],[-8.620542,41.147271],[-8.620236,41.146416],[-8.619282,41.146155],[-8.61768,41.14629]]"
"T46","B",NA,"61","20000540","1408039014","A","False","[[-8.599248,41.149125],[-8.599185,41.149116],[-8.598636,41.148567],[-8.598609,41.148558],[-8.598636,41.148549],[-8.598627,41.14854],[-8.597952,41.148603],[-8.596008,41.149809],[-8.595045,41.150403],[-8.594991,41.150412],[-8.594991,41.150448],[-8.594955,41.150448],[-8.594433,41.150637]]"
"T47","C",NA,NA,"20000280","1408038735","A","False","[[-8.656821,41.161473],[-8.656821,41.161482],[-8.655921,41.161959],[-8.654787,41.162139],[-8.652861,41.161806],[-8.651592,41.161599],[-8.650485,41.16141],[-8.650224,41.160159],[-8.648379,41.159088],[-8.646795,41.157684],[-8.645679,41.155731],[-8.644797,41.153481],[-8.644761,41.151159],[-8.642799,41.14935],[-8.639352,41.149521],[-8.636166,41.1507],[-8.633088,41.151258],[-8.632521,41.152248],[-8.632521,41.152221],[-8.632521,41.15223],[-8.631891,41.152617],[-8.631018,41.15259],[-8.629002,41.152473],[-8.627337,41.152392],[-8.626563,41.152185],[-8.624763,41.152716],[-8.622801,41.152797],[-8.620596,41.152599],[-8.61867,41.152347],[-8.618013,41.152284],[-8.617716,41.151852]]"
"T48","C",NA,NA,"20000177","1408038933","A","False","[[-8.64972,41.167503],[-8.649657,41.167449],[-8.649837,41.166738],[-8.648784,41.166144],[-8.647227,41.165856],[-8.64531,41.165478],[-8.644563,41.165442],[-8.643006,41.165154],[-8.641188,41.164506],[-8.63919,41.164461],[-8.637633,41.164452],[-8.637534,41.164479],[-8.637525,41.164488],[-8.63703,41.16438],[-8.63532,41.163894],[-8.633736,41.163291],[-8.632962,41.162472],[-8.632881,41.162292]]"
"T49","B",NA,"28","20000085","1408038625","A","False","[[-8.584344,41.163111],[-8.584371,41.163075],[-8.58537,41.16294],[-8.585469,41.162625],[-8.58537,41.161203],[-8.583345,41.160231],[-8.582715,41.159448],[-8.582922,41.158881],[-8.581869,41.159169],[-8.581158,41.159331],[-8.580285,41.159295],[-8.578566,41.159394],[-8.576712,41.160042],[-8.575542,41.160267],[-8.573724,41.160915],[-8.572518,41.161635],[-8.570817,41.162409],[-8.570268,41.163768],[-8.570934,41.164839],[-8.571033,41.165496],[-8.569728,41.166144],[-8.568045,41.166342],[-8.566254,41.166531],[-8.56512,41.166918],[-8.56413,41.167269],[-8.562924,41.167557],[-8.561736,41.166549],[-8.559684,41.166531],[-8.558604,41.167557],[-8.557884,41.168016],[-8.557101,41.168457],[-8.556417,41.168646],[-8.554635,41.168763],[-8.553771,41.168853],[-8.552916,41.168412],[-8.552889,41.168394],[-8.552889,41.168394],[-8.552898,41.168394],[-8.552907,41.168385]]"
"T50","B",NA,"56","20000022","1408038317","A","False","[[-8.591328,41.162715],[-8.591292,41.162715],[-8.59104,41.162553],[-8.591247,41.162166],[-8.591238,41.162049],[-8.590887,41.162355],[-8.58978,41.163759],[-8.582184,41.163399],[-8.580969,41.163651],[-8.58195,41.164848],[-8.58249,41.16555],[-8.582841,41.165874],[-8.583615,41.16636],[-8.583669,41.166378],[-8.584335,41.166594],[-8.58636,41.166846],[-8.587827,41.167566],[-8.589078,41.168286],[-8.590698,41.169276],[-8.593056,41.170815],[-8.596476,41.171886],[-8.600589,41.171229],[-8.605269,41.171832],[-8.609103,41.174001],[-8.613441,41.174586],[-8.617257,41.174028],[-8.621568,41.173587],[-8.625447,41.173191],[-8.629281,41.172669],[-8.632647,41.17194],[-8.63604,41.171148],[-8.639712,41.169042],[-8.643276,41.166477],[-8.647119,41.164695],[-8.64927,41.162724],[-8.648568,41.159718],[-8.646543,41.157333],[-8.645454,41.155119],[-8.644707,41.152752],[-8.64405,41.149971],[-8.639964,41.149359],[-8.63613,41.150718],[-8.633727,41.151024],[-8.632566,41.152113],[-8.632557,41.152104],[-8.632557,41.152113],[-8.631999,41.152599],[-8.631252,41.152572],[-8.629128,41.15241],[-8.627481,41.152356],[-8.626545,41.152473],[-8.626554,41.152473],[-8.626545,41.152491],[-8.626563,41.152482],[-8.626005,41.15178],[-8.626005,41.150682],[-8.625798,41.149791]]"
"T51","B",NA,"13","20000311","1408038249","A","False","[[-8.628264,41.157684],[-8.628201,41.157702],[-8.627058,41.157756],[-8.625474,41.157441],[-8.625285,41.157333],[-8.624898,41.157126],[-8.625303,41.155884],[-8.624403,41.155524],[-8.623251,41.155749],[-8.622207,41.155902],[-8.621046,41.155668],[-8.619471,41.155308],[-8.617428,41.154903],[-8.614971,41.154552],[-8.613585,41.154237],[-8.613351,41.153967],[-8.613333,41.154012],[-8.613297,41.153805],[-8.6121,41.153652],[-8.610561,41.153544],[-8.608383,41.153499],[-8.606538,41.153427],[-8.606547,41.153454],[-8.606547,41.153454],[-8.606421,41.152419],[-8.606646,41.152365],[-8.606853,41.152239],[-8.607348,41.151285],[-8.607114,41.150997],[-8.606889,41.150952],[-8.606997,41.150313],[-8.607078,41.150268],[-8.607105,41.150223],[-8.607753,41.148999],[-8.607843,41.148756],[-8.607789,41.148729],[-8.607771,41.148693],[-8.607537,41.148675],[-8.60733,41.148693],[-8.607042,41.148549],[-8.607024,41.148558],[-8.607024,41.14854],[-8.606619,41.148324],[-8.606322,41.148279],[-8.60634,41.148252],[-8.606331,41.148252],[-8.605512,41.147937],[-8.60463,41.147649],[-8.604207,41.147667],[-8.604018,41.147586],[-8.603793,41.146812],[-8.603856,41.146641],[-8.603874,41.146623],[-8.603865,41.146605],[-8.604144,41.146434],[-8.604639,41.14602],[-8.60499,41.145588],[-8.604837,41.145525],[-8.604738,41.145453],[-8.604603,41.144805],[-8.604864,41.144211],[-8.603649,41.143572],[-8.602083,41.142789],[-8.601723,41.140989]]"
