Points
[[-8.632746, 41.14692], [-8.63245524489796, 41.1511142970039], [-8.63216448979592, 41.1517222163265], [-8.63187373469388, 41.1493380244898], [-8.63158297959184, 41.1498597606679], [-8.6312922244898, 41.1529259053803], [-8.63100146938775, 41.1540676962785], [-8.63071071428571, 41.1526832814499], [-8.63041995918367, 41.1482004453244], [-8.63012920408163, 41.1469493016582], [-8.62983844897959, 41.1504900816327], [-8.62954769387755, 41.1507969897959], [-8.62925693877551, 41.1511038979592], [-8.62896618367347, 41.1516524387755], [-8.62867542857143, 41.1523063943249], [-8.62838467346939, 41.1506076675985], [-8.62809391836735, 41.1489089408722], [-8.62780316326531, 41.1472102141459], [-8.62751240816326, 41.1455114874196], [-8.62722165306122, 41.1447146899019], [-8.62693089795918, 41.1447486742645], [-8.62664014285714, 41.1447720806224], [-8.6263493877551, 41.1447288991716], [-8.62605863265306, 41.1446857177208], [-8.62576787755102, 41.14464253627], [-8.62547712244898, 41.1445993548192], [-8.62518636734694, 41.1445561733684], [-8.6248956122449, 41.1445129919176], [-8.62460485714286, 41.1444698104668], [-8.62431410204082, 41.144426629016], [-8.62402334693878, 41.1443834475652], [-8.62373259183673, 41.1443046734694], [-8.62344183673469, 41.1442145393878], [-8.62315108163265, 41.1441244053061], [-8.62286032653061, 41.1440342712245], [-8.62256957142857, 41.1439441371429], [-8.62227881632653, 41.1438540030612], [-8.62198806122449, 41.1436971865889], [-8.62169730612245, 41.1434895043732], [-8.62140655102041, 41.1432818221574], [-8.62111579591837, 41.1430741399417], [-8.62082504081633, 41.1428664577259], [-8.62053428571429, 41.1426587755102], [-8.62024353061224, 41.1424561964422], [-8.6199527755102, 41.1422665059478], [-8.61966202040816, 41.1420768154535], [-8.61937126530612, 41.1418871249591], [-8.61908051020408, 41.1416974344647], [-8.61878975510204, 41.1415077439703], [-8.618499, 41.141376]]
[[-8.61255, 41.146128], [-8.61239718367347, 41.1461044897959], [-8.61224436734694, 41.1460809795918], [-8.61209155102041, 41.146078997627], [-8.61193873469388, 41.1460861053631], [-8.61178591836735, 41.146092], [-8.61163310204082, 41.1459778289501], [-8.61148028571429, 41.1458557334315], [-8.61132746938776, 41.1457336379129], [-8.61117465306122, 41.1456115423943], [-8.61102183673469, 41.1454894468757], [-8.61086902040816, 41.1450975], [-8.61071620408163, 41.1453071535983], [-8.6105633877551, 41.1442856970999], [-8.61041057142857, 41.1435954626866], [-8.61025775510204, 41.1435582089552], [-8.61010493877551, 41.1435209552239], [-8.60995212244898, 41.1434837014925], [-8.60979930612245, 41.1434464477612], [-8.60964648979592, 41.1434091940299], [-8.60949367346939, 41.1433719402985], [-8.60934085714286, 41.1433346865672], [-8.60918804081633, 41.1432974328358], [-8.6090352244898, 41.1432601791045], [-8.60888240816327, 41.1432229253731], [-8.60872959183673, 41.1431856716418], [-8.6085767755102, 41.1433147218794], [-8.60842395918367, 41.143610877551], [-8.60827114285714, 41.1439070332226], [-8.60811832653061, 41.1442031888942], [-8.60796551020408, 41.1444993445657], [-8.60781269387755, 41.1447955002373], [-8.60765987755102, 41.1450916559089], [-8.60750706122449, 41.1453878115804], [-8.60735424489796, 41.1452049694721], [-8.60720142857143, 41.1447856717828], [-8.6070486122449, 41.1443663740934], [-8.60689579591837, 41.1439470764041], [-8.60674297959184, 41.1435277787148], [-8.60659016326531, 41.1431084810255], [-8.60643734693878, 41.1426891833361], [-8.60628453061224, 41.1427196836735], [-8.60613171428571, 41.1444505678867], [-8.60597889795918, 41.1443520581886], [-8.60582608163265, 41.1442535484905], [-8.60567326530612, 41.1441550387924], [-8.60552044897959, 41.1440565290943], [-8.60536763265306, 41.1439580193962], [-8.60521481632653, 41.1438595096981], [-8.605062, 41.143761]]
[[-8.688717, 41.172921], [-8.68771634693878, 41.1693482470091], [-8.68671569387755, 41.1674925561785], [-8.68571504081633, 41.1673349441579], [-8.6847143877551, 41.1671773321372], [-8.68371373469388, 41.1670150083407], [-8.68271308163265, 41.1668496830524], [-8.68171242857143, 41.166684357764], [-8.6807117755102, 41.1665207872149], [-8.67971112244898, 41.1663589168667], [-8.67871046938776, 41.1661970465186], [-8.67770981632653, 41.1660312039616], [-8.67670916326531, 41.1658605043217], [-8.67570851020408, 41.1656898046819], [-8.67470785714286, 41.1655165862069], [-8.67370720408163, 41.1653394591133], [-8.67270655102041, 41.1651623320197], [-8.67170589795918, 41.1649852049261], [-8.67070524489796, 41.1648123332129], [-8.66970459183674, 41.1646440818133], [-8.66870393877551, 41.1644758304136], [-8.66770328571429, 41.1643075790139], [-8.66670263265306, 41.1641387682463], [-8.66570197959184, 41.1639691660325], [-8.66470132653061, 41.1637995638187], [-8.66370067346939, 41.163629961605], [-8.66270002040816, 41.1634659824617], [-8.66169936734694, 41.1633044186862], [-8.66069871428572, 41.1631428549107], [-8.65969806122449, 41.1627470582946], [-8.65869740816327, 41.1616324694888], [-8.65769675510204, 41.162042651943], [-8.65669610204082, 41.1617755487528], [-8.65569544897959, 41.1620759868805], [-8.65469479591837, 41.1620521618076], [-8.65369414285714, 41.161957296846], [-8.65269348979592, 41.1617883554201], [-8.65169283673469, 41.1616194139942], [-8.65069218367347, 41.1610482694861], [-8.64969153061224, 41.1565494052478], [-8.64869087755102, 41.1554687619048], [-8.6476902244898, 41.1585692253771], [-8.64668957142857, 41.1574138819876], [-8.64568891836735, 41.1557457030042], [-8.64468826530612, 41.1534889054306], [-8.6436876122449, 41.149920474853], [-8.64268695918367, 41.1463520442753], [-8.64168630612245, 41.1442276326531], [-8.64068565306122, 41.1461520637066], [-8.639685, 41.144175]]
[[-8.689329, 41.168115], [-8.68826112244898, 41.1676355044605], [-8.68719324489796, 41.1675477879009], [-8.68612536734694, 41.167382521137], [-8.68505748979592, 41.1672166702806], [-8.6839896122449, 41.1670454451736], [-8.68292173469388, 41.1668634596102], [-8.68185385714286, 41.1666814740469], [-8.68078597959184, 41.1665024719321], [-8.67971810204082, 41.166324954625], [-8.6786502244898, 41.1661474373178], [-8.67758234693878, 41.1659712343138], [-8.67651446938776, 41.1657968245132], [-8.67544659183674, 41.1656224147126], [-8.67437871428571, 41.165445790256], [-8.67331083673469, 41.1652667818804], [-8.67224295918367, 41.1650877735048], [-8.67117508163265, 41.1649077984301], [-8.67010720408163, 41.1647270806907], [-8.66903932653061, 41.1645463629513], [-8.66797144897959, 41.1643671615042], [-8.66690357142857, 41.1641882784627], [-8.66583569387755, 41.1640093954211], [-8.66476781632653, 41.1638402416435], [-8.66369993877551, 41.1636805921757], [-8.66263206122449, 41.163520942708], [-8.66156418367347, 41.1633489885043], [-8.66049630612245, 41.163176641178], [-8.65942842857143, 41.1629947503142], [-8.65836055102041, 41.1627911959423], [-8.65729267346939, 41.1625876415704], [-8.65622479591837, 41.1623938928571], [-8.65515691836735, 41.1622130426267], [-8.65408904081633, 41.1620321923963], [-8.65302116326531, 41.1618524674844], [-8.65195328571429, 41.1616754100666], [-8.65088540816327, 41.1614983526488], [-8.64981753061224, 41.1613211735768], [-8.64874965306123, 41.1611413205156], [-8.6476817755102, 41.1609614674543], [-8.64661389795918, 41.1607816143931], [-8.64554602040816, 41.1606046050674], [-8.64447814285714, 41.1604281337772], [-8.64341026530612, 41.1602583837647], [-8.6423423877551, 41.1600853756698], [-8.64127451020408, 41.1599155263957], [-8.64020663265306, 41.1597417358121], [-8.63913875510204, 41.1595710704501], [-8.63807087755102, 41.1592332142857], [-8.637003, 41.159115]]
[[-8.615592, 41.142645], [-8.61474012244898, 41.142813441849], [-8.61388824489796, 41.1414517784257], [-8.61303636734694, 41.1412768878625], [-8.61218448979592, 41.1412073925886], [-8.6113326122449, 41.1411378973147], [-8.61048073469388, 41.1410684020408], [-8.60962885714286, 41.1411001101073], [-8.60877697959184, 41.1411438824716], [-8.60792510204082, 41.1412181829973], [-8.6070732244898, 41.1414003616302], [-8.60622134693877, 41.1415825402631], [-8.60536946938775, 41.141764718896], [-8.60451759183673, 41.1418506465163], [-8.60366571428571, 41.1418978350687], [-8.60281383673469, 41.1419450236211], [-8.60196195918367, 41.1419803053936], [-8.60111008163265, 41.1418941034985], [-8.60025820408163, 41.1418079016035], [-8.59940632653061, 41.1417216997085], [-8.59855444897959, 41.1414659197189], [-8.59770257142857, 41.1410653680227], [-8.59685069387755, 41.1406648163265], [-8.59599881632653, 41.1403620894819], [-8.59514693877551, 41.1402419529042], [-8.59429506122449, 41.1401218163265], [-8.59344318367347, 41.1400115589436], [-8.59259130612245, 41.1400792080432], [-8.59173942857143, 41.1401468571429], [-8.59088755102041, 41.1402145062425], [-8.59003567346939, 41.1404928643845], [-8.58918379591837, 41.141018036208], [-8.58833191836735, 41.1415432080316], [-8.58748004081633, 41.1421568545039], [-8.58662816326531, 41.1428545128431], [-8.58577628571429, 41.1435129694492], [-8.58492440816327, 41.1435771168552], [-8.58407253061224, 41.1436412642611], [-8.58322065306123, 41.1437054116671], [-8.5823687755102, 41.1437628822318], [-8.58151689795918, 41.1438149848343], [-8.58066502040816, 41.1438670874368], [-8.57981314285714, 41.1439510081812], [-8.57896126530612, 41.1443225318709], [-8.5781093877551, 41.1446940555605], [-8.57725751020408, 41.1445480151415], [-8.57640563265306, 41.1441816161949], [-8.57555375510204, 41.1431295836735], [-8.57470187755102, 41.1427083673469], [-8.57385, 41.144067]]
[[-8.645769, 41.163435], [-8.64538879591837, 41.1644761647851], [-8.64500859183673, 41.163970574251], [-8.6446283877551, 41.1634649837169], [-8.64424818367347, 41.1629593931828], [-8.64386797959184, 41.1624538026487], [-8.6434877755102, 41.1629328096353], [-8.64310757142857, 41.1639912091837], [-8.64272736734694, 41.1650164023324], [-8.64234716326531, 41.1651320789707], [-8.64196695918367, 41.1651043748385], [-8.64158675510204, 41.165097957892], [-8.64120655102041, 41.1650915409455], [-8.64082634693878, 41.165085123999], [-8.64044614285714, 41.1650787070524], [-8.64006593877551, 41.165066358754], [-8.63968573469388, 41.1650063265306], [-8.63930553061224, 41.1649462943072], [-8.63892532653061, 41.1648862620838], [-8.63854512244898, 41.1648186767996], [-8.63816491836735, 41.1647439086329], [-8.63778471428571, 41.1646691404662], [-8.63740451020408, 41.1645943722995], [-8.63702430612245, 41.1645196041329], [-8.63664410204082, 41.1644448359662], [-8.63626389795918, 41.1643039591837], [-8.63588369387755, 41.1641809832085], [-8.63550348979592, 41.1640815205373], [-8.63512328571429, 41.1639820578662], [-8.63474308163265, 41.163882595195], [-8.63436287755102, 41.1637831325239], [-8.63398267346939, 41.1636836698528], [-8.63360246938776, 41.1638389153142], [-8.63322226530612, 41.164009558091], [-8.63284206122449, 41.1641802008677], [-8.63246185714286, 41.1643508436445], [-8.63208165306122, 41.1645214864213], [-8.63170144897959, 41.1646921291981], [-8.63132124489796, 41.1640054740525], [-8.63094104081633, 41.1632547218659], [-8.63056083673469, 41.1625039696793], [-8.63018063265306, 41.1617532174927], [-8.62980042857143, 41.1610024653061], [-8.6294202244898, 41.1602517131195], [-8.62904002040816, 41.1595009609329], [-8.62865981632653, 41.164868555457], [-8.6282796122449, 41.1612483513753], [-8.62789940816326, 41.158368], [-8.62751920408163, 41.163354], [-8.627139, 41.164551]]
[[-8.655183, 41.162319], [-8.65415387755102, 41.1620121876976], [-8.65312475510204, 41.1620520339316], [-8.65209563265306, 41.1617376110897], [-8.65106651020408, 41.1614659921841], [-8.6500373877551, 41.1613005540599], [-8.64900826530612, 41.1611351159357], [-8.64797914285714, 41.1609696778116], [-8.64695002040816, 41.1607873661884], [-8.64592089795918, 41.1605986188397], [-8.6448917755102, 41.1603985381808], [-8.64386265306122, 41.1602281356239], [-8.64283353061224, 41.1600657625798], [-8.64180440816327, 41.1599026923373], [-8.64077528571429, 41.1597368742857], [-8.63974616326531, 41.1596133795918], [-8.63871704081633, 41.159489884898], [-8.63768791836735, 41.15933781189], [-8.63665879591837, 41.1591588340728], [-8.63562967346939, 41.1589798562555], [-8.63460055102041, 41.1587854582871], [-8.63357142857143, 41.1584452881052], [-8.63254230612245, 41.1580997570528], [-8.63151318367347, 41.1567906527611], [-8.63048406122449, 41.1569821424135], [-8.62945493877551, 41.1572101368952], [-8.62842581632653, 41.157244826416], [-8.62739669387755, 41.1572645918367], [-8.62636757142857, 41.1572448768473], [-8.62533844897959, 41.1572251618578], [-8.62430932653061, 41.1560060001687], [-8.62328020408163, 41.1555672], [-8.62225108163265, 41.1557410862069], [-8.62122195918367, 41.1558479016698], [-8.62019283673469, 41.1554910006184], [-8.61916371428571, 41.1551340995671], [-8.61813459183673, 41.1548745276257], [-8.61710546938776, 41.1547016127427], [-8.61607634693878, 41.1545286978596], [-8.6150472244898, 41.1543048605294], [-8.61401810204082, 41.1539633177079], [-8.61298897959184, 41.1535820931501], [-8.61195985714286, 41.1535362411598], [-8.61093073469388, 41.1534903891695], [-8.6099016122449, 41.1534445371792], [-8.60887248979592, 41.1534374524705], [-8.60784336734694, 41.1534543788265], [-8.60681424489796, 41.1534713051826], [-8.60578512244898, 41.1534505485836], [-8.604756, 41.152923]]
[[-8.693028, 41.203188], [-8.69122542857143, 41.2044599078772], [-8.68942285714286, 41.2033056852231], [-8.68762028571429, 41.2024356497696], [-8.68581771428571, 41.2008816632931], [-8.68401514285714, 41.1966085375633], [-8.68221257142857, 41.1947125714286], [-8.68041, 41.19291], [-8.67860742857143, 41.1916645714286], [-8.67680485714286, 41.1904878928571], [-8.67500228571429, 41.1896469303136], [-8.67319971428571, 41.1893684843206], [-8.67139714285714, 41.1890900383275], [-8.66959457142857, 41.1885896341901], [-8.667792, 41.1875789874477], [-8.66598942857143, 41.1865683407053], [-8.66418685714286, 41.1851406688919], [-8.66238428571429, 41.1836750267023], [-8.66058171428571, 41.1822091671733], [-8.65877914285714, 41.1807432462006], [-8.65697657142857, 41.1792646040816], [-8.655174, 41.1777796285714], [-8.65337142857143, 41.176310591224], [-8.65156885714286, 41.1748535473441], [-8.64976628571429, 41.1733920761652], [-8.64796371428571, 41.1719241996969], [-8.64616114285714, 41.170463351585], [-8.64435857142857, 41.1690088270893], [-8.642556, 41.1685576442308], [-8.64075342857143, 41.1686706806723], [-8.63895085714286, 41.1697663613445], [-8.63714828571429, 41.1707425779717], [-8.63534571428571, 41.1712379411123], [-8.63354314285714, 41.171733304253], [-8.63174057142857, 41.1721464320497], [-8.629938, 41.1725006765217], [-8.62813542857143, 41.1728549209938], [-8.62633285714286, 41.1730995714286], [-8.62453028571429, 41.1732998571429], [-8.62272771428571, 41.1735001428571], [-8.62092514285714, 41.1737034496086], [-8.61912257142857, 41.1739071648728], [-8.61732, 41.174110880137], [-8.61551742857143, 41.1403980857143], [-8.61371485714286, 41.1429966593407], [-8.61191228571429, 41.1586480879122], [-8.61010971428571, 41.1495435659341], [-8.60830714285714, 41.1592680694981], [-8.60650457142857, 41.1669529411765], [-8.604702, 41.17275]]
[[-8.665209, 41.18112], [-8.66492412244898, 41.1809726354788], [-8.66463924489796, 41.1809258863422], [-8.66435436734694, 41.1808791372057], [-8.66406948979592, 41.1808323880691], [-8.6637846122449, 41.1807856389325], [-8.66349973469388, 41.1807388897959], [-8.66321485714286, 41.1806269285714], [-8.66292997959184, 41.170042653062], [-8.66264510204082, 41.1958784972171], [-8.6623602244898, 41.1906083510203], [-8.66207534693878, 41.1868612285714], [-8.66179046938776, 41.1905840268528], [-8.66150559183673, 41.1924240106477], [-8.66122071428572, 41.1838765714288], [-8.66093583673469, 41.1948300306123], [-8.66065095918367, 41.1942852040817], [-8.66036608163265, 41.193128755102], [-8.66008120408163, 41.1924073775508], [-8.65979632653061, 41.1688199617347], [-8.65951144897959, 41.1942646872057], [-8.65922657142857, 41.1984775879121], [-8.65894169387755, 41.1822652104152], [-8.65865681632653, 41.1963669183674], [-8.65837193877551, 41.1806760188383], [-8.65808706122449, 41.1885012298136], [-8.65780218367347, 41.1947523969036], [-8.65751730612245, 41.1959017304715], [-8.65723242857143, 41.1777971052632], [-8.65694755102041, 41.1962954041353], [-8.65666267346939, 41.1909127346939], [-8.65637779591837, 41.195552961039], [-8.65609291836735, 41.1940091020408], [-8.65580804081633, 41.1733253204082], [-8.65552316326531, 41.1914423738404], [-8.65523828571428, 41.1906487792208], [-8.65495340816327, 41.189697955102], [-8.65466853061224, 41.1883029855168], [-8.65438365306122, 41.1793548331333], [-8.6540987755102, 41.1857371377551], [-8.65381389795918, 41.184976667467], [-8.65352902040816, 41.1841237282492], [-8.65324414285714, 41.1875495714286], [-8.65295926530612, 41.1810045795918], [-8.6526743877551, 41.1795232163265], [-8.65238951020408, 41.1912440667402], [-8.65210463265306, 41.1912707142857], [-8.65181975510204, 41.191300039916], [-8.65153487755102, 41.1914077591837], [-8.65125, 41.191623]]
[[-8.702928, 41.189877], [-8.70180795918367, 41.1901922247583], [-8.70068791836735, 41.1905877253247], [-8.69956787755102, 41.190623362987], [-8.69844783673469, 41.1906812712477], [-8.69732779591837, 41.1907474339964], [-8.69620775510204, 41.1907381813187], [-8.69508771428571, 41.1887470084034], [-8.69396767346939, 41.1879868811525], [-8.69284763265306, 41.1874895186754], [-8.69172759183673, 41.1863343684117], [-8.69060755102041, 41.1809302341163], [-8.68948751020408, 41.1794445729984], [-8.68836746938775, 41.1736054174397], [-8.68724742857143, 41.1703836428571], [-8.6861273877551, 41.1636646944778], [-8.68500734693878, 41.1616799162665], [-8.68388730612245, 41.1596280612245], [-8.68276726530612, 41.1582274535147], [-8.6816472244898, 41.1568913571429], [-8.68052718367347, 41.1555622370487], [-8.67940714285714, 41.1542332341014], [-8.67828710204082, 41.1529997948443], [-8.67716706122449, 41.1526249216923], [-8.67604702040816, 41.1532352810135], [-8.67492697959184, 41.1539040550038], [-8.67380693877551, 41.154416625], [-8.67268689795918, 41.1555900878134], [-8.67156685714286, 41.1558012955102], [-8.67044681632653, 41.1561643117409], [-8.66932677551021, 41.1566087004049], [-8.66820673469388, 41.1570533508436], [-8.66708669387755, 41.1574981323952], [-8.66596665306123, 41.1579416720353], [-8.6648466122449, 41.1583836340871], [-8.66372657142857, 41.1588195], [-8.66260653061225, 41.1592568658395], [-8.66148648979592, 41.1596959727505], [-8.66036644897959, 41.1601350796614], [-8.65924640816327, 41.1606055897959], [-8.65812636734694, 41.1610909408163], [-8.65700632653061, 41.1615940473428], [-8.65588628571429, 41.1621455395214], [-8.65476624489796, 41.1622280068027], [-8.65364620408163, 41.1620654158163], [-8.65252616326531, 41.1618829849258], [-8.65140612244898, 41.1619155084184], [-8.65028608163265, 41.1649289570856], [-8.64916604081633, 41.1648407690655], [-8.648046, 41.165028]]
[[-8.615115, 41.148261], [-8.61478034693877, 41.1498446643209], [-8.61444569387755, 41.1514591808905], [-8.61411104081633, 41.1494644285714], [-8.6137763877551, 41.1522923571429], [-8.61344173469388, 41.1511932244898], [-8.61310708163265, 41.1501275029155], [-8.61277242857143, 41.1535853019146], [-8.6124377755102, 41.1538647544709], [-8.61210312244898, 41.1541442070271], [-8.61176846938775, 41.1561506137647], [-8.61143381632653, 41.1566383528007], [-8.61109916326531, 41.1571260918367], [-8.61076451020408, 41.1572427498914], [-8.61042985714286, 41.1573044589666], [-8.61009520408163, 41.1573661680417], [-8.60976055102041, 41.1574150653061], [-8.60942589795918, 41.1573668460111], [-8.60909124489796, 41.1575769350649], [-8.60875659183673, 41.1580400776827], [-8.60842193877551, 41.1587561632653], [-8.60808728571429, 41.1594722488479], [-8.60775263265306, 41.1602681843772], [-8.60741797959184, 41.1610644278677], [-8.60708332653061, 41.1618606713582], [-8.60674867346939, 41.1626569148487], [-8.60641402040816, 41.1634531583392], [-8.60607936734694, 41.1630370834073], [-8.60574471428571, 41.164984962406], [-8.60541006122449, 41.1632764704619], [-8.60507540816327, 41.1619470036882], [-8.60474075510204, 41.1618945881485], [-8.60440610204082, 41.1618421726088], [-8.60407144897959, 41.1619707389903], [-8.60373679591837, 41.1624704943609], [-8.60340214285714, 41.1641657763158], [-8.60306748979592, 41.1651193812245], [-8.60273283673469, 41.1631917795918], [-8.60239818367347, 41.1645014798407], [-8.60206353061225, 41.1643531256713], [-8.60172887755102, 41.163912609462], [-8.6013942244898, 41.164961877551], [-8.60105957142857, 41.1657284032258], [-8.60072491836735, 41.1659173202765], [-8.60039026530612, 41.1647496297376], [-8.6000556122449, 41.1650364752187], [-8.59972095918367, 41.1650461620648], [-8.59938630612245, 41.164720075102], [-8.59905165306123, 41.1651530337178], [-8.598717, 41.165163]]
[[-8.628363, 41.157486], [-8.62795634693878, 41.1575191510648], [-8.62754969387755, 41.1575523021295], [-8.62714304081633, 41.1575854531943], [-8.6267363877551, 41.1576186042591], [-8.62632973469388, 41.1571016780045], [-8.62592308163265, 41.1565419024943], [-8.62551642857143, 41.1559821269841], [-8.6251097755102, 41.156185177394], [-8.62470312244898, 41.1569339415087], [-8.62429646938775, 41.1566834141764], [-8.62388981632653, 41.156432886844], [-8.62348316326531, 41.1561823595117], [-8.62307651020408, 41.1559318321793], [-8.62266985714286, 41.1557903527697], [-8.62226320408163, 41.1557488575593], [-8.62185655102041, 41.155707362349], [-8.62144989795918, 41.1556658671387], [-8.62104324489796, 41.1556243719284], [-8.62063659183674, 41.1555789443533], [-8.62022993877551, 41.1554978752543], [-8.61982328571429, 41.1554168061553], [-8.61941663265306, 41.1553357370562], [-8.61900997959184, 41.1552546679572], [-8.61860332653061, 41.1551735988582], [-8.61819667346939, 41.1550925297592], [-8.61779002040816, 41.1550124276669], [-8.61738336734694, 41.1549358281983], [-8.61697671428571, 41.1548592287297], [-8.61657006122449, 41.1547826292611], [-8.61616340816327, 41.1547060297925], [-8.61575675510204, 41.1546294303239], [-8.61535010204082, 41.1545528308553], [-8.61494344897959, 41.1544762313867], [-8.61453679591837, 41.1543798622449], [-8.61413014285714, 41.1542160714286], [-8.61372348979592, 41.1540522806122], [-8.6133168367347, 41.1538401456656], [-8.61291018367347, 41.1537916457592], [-8.61250353061225, 41.1537431458528], [-8.61209687755102, 41.1536946459465], [-8.6116902244898, 41.1536461460401], [-8.61128357142857, 41.1536057934066], [-8.61087691836735, 41.1535995372057], [-8.61047026530612, 41.1535932810047], [-8.6100636122449, 41.1535870248038], [-8.60965695918367, 41.1535807686028], [-8.60925030612245, 41.1535745124019], [-8.60884365306122, 41.1535682562009], [-8.608437, 41.153562]]
